,source,id_source,target,id_target,weights
5514,louisevaltaz,1047258979749883904,JohnRJames,36449405,0.0
5515,louisevaltaz,1047258979749883904,DanScavino,620571475,0.0
5516,louisbrandeis6,1350546593204871170,ryangrim,16170253,0.0
5517,loua3465,330062125,realDonaldTrump,25073877,0.0
5518,loua3465,330062125,jefkay,26989254,0.0
5519,loua3465,330062125,PLeonardNYDN,183372981,0.0
5520,loua3465,330062125,KamalaHarris,30354991,0.0
5521,loua3465,330062125,JoeBiden,939091,0.0
5522,loua3465,330062125,HereticOfReason,3872533456,0.0
5523,loua3465,330062125,GlobeKPD,100267308,0.0
5524,lotusb10,127173268,twit_nyc,1295743476320079879,0.0
5525,lotusb10,127173268,tutticontenti,35862271,0.0
5526,lotusb10,127173268,sciam,14647570,0.0
5527,lotusb10,127173268,msvespa,36588590,0.0
5528,lotusb10,127173268,lunaticopresid1,1093732567986130949,0.0
5529,lotusb10,127173268,WinkProgress,1079570605337337856,0.0
5530,lotusb10,127173268,SwampIsFULL,802843194362908672,0.0
5531,lotusb10,127173268,Schumann786,1284479711264079873,0.0
5532,lotusb10,127173268,KelleyRose20,1352254202165284865,0.0
5533,lotusb10,127173268,CupcakesForYou7,2230411180,0.0
5534,lotusb10,127173268,BagdMilkSoWhat,2906390281,0.0
5535,lotusb10,127173268,BBB1022,426107862,0.0
5536,lotusb10,127173268,AHappyHourHero,180476433,0.0
5537,lotus_of_honor,1269537203950170113,terminalBLGA,717462408235646977,0.0
5538,lotus_of_honor,1269537203950170113,TSA,414331122,0.0
5539,louisgerber8,1107645575086960640,NTenzer,1369701486,0.0
5540,loujkruger,1267526150684893189,Laurie_Garrett,299273962,0.0
5541,lovephxccc,483246871,zerohedge,18856867,0.0
5542,loulachat,4720620588,DearAuntCrabby,1216789842,0.0
5543,lovephxccc,483246871,Jamierodr14,3353061012,0.0
5544,lovephxccc,483246871,DrBiden,821784477076750338,0.0
5545,loveofbrandon,1223369215,thereal_truther,4322065997,0.0
5546,loveofbrandon,1223369215,gshepx3,812680007000719360,0.0
5547,loveofbrandon,1223369215,doritmi,54886540,0.0
5548,loveofbrandon,1223369215,SenTedCruz,1074480192,0.0
5549,loveofbrandon,1223369215,GVDBossche,1367092300627771402,0.0
5550,loveofbrandon,1223369215,Correctioneer,2290758532,0.0
5551,loveofbrandon,1223369215,CNN,759251,0.0
5552,loveofbrandon,1223369215,AkivaMCohen,47967486,0.0
5553,lovemynosaints,269539540,dangoodspeed,15027253,0.0
5554,lovemynosaints,269539540,JoeBiden,939091,0.0
5555,lovemoz1wtp,1231054638817804293,kurteichenwald,215207998,0.0
5556,lovemoz1wtp,1231054638817804293,YouTube,10228272,0.0
5557,loveisabella72,238330042,afortini,39049487,0.0
5558,loveirreverence,1896664987,sarahkendzior,47475039,0.0
5559,loveirreverence,1896664987,WonderWoman934,17756037,0.0
5560,loveirreverence,1896664987,JudiWorthen,840787587908288513,0.0
5561,lovedemshate,1109480850922434560,suzydymna,740483180,0.0
5562,lovedemshate,1109480850922434560,RealJamesWoods,78523300,0.0
5563,lovecopper1,1500301045364400132,pa2lli,829485714970701825,0.0
5564,lovecopper1,1500301045364400132,joncoopertweets,27493883,0.0
5565,lovecopper1,1500301045364400132,NoLieWithBTC,1268223690480615424,0.0
5566,lovecopper1,1500301045364400132,ArashMosaleh,17110755,0.0
5567,love24387480,1459325537311203330,JoeBiden,939091,0.0
5568,ltd765,373457904,BSBonner,49267935,0.0
5569,ltd765,373457904,CalltoActivism,819994707061248001,0.0
5570,lotus_of_honor,1269537203950170113,PANYNJ,43464013,0.0
5571,lucykaos,60505699,GOPChairwoman,2353605901,0.0
5572,lucykaos,60505699,RonMilnerBoodle,2463627350,0.0
5573,lucykaos,60505699,Qstang2,1257742358008885249,0.0
5574,lucykaos,60505699,PamelaGeller,15669672,0.0
5575,lucykaos,60505699,POTUS,1349149096909668363,0.0
5576,lucykaos,60505699,NYGovCuomo,232268199,0.0
5577,lucykaos,60505699,KellyannePolls,471672239,0.0
5578,lucykaos,60505699,KagBuckeyes,1214532546458984449,0.0
5579,lucykaos,60505699,JoeBiden,939091,0.0
5580,lucykaos,60505699,Gt2hvfriends,180996800,0.0
5581,lucykaos,60505699,GregAbbott_TX,90651198,0.0
5582,lucykaos,60505699,GenFlynn,240454812,0.0
5583,lucykaos,60505699,GOPLeader,19739126,0.0
5584,lucykaos,60505699,ForTrump,3329834421,0.0
5585,ltd765,373457904,CarmanK1,29063926,0.0
5586,lucykaos,60505699,FactsMatter__,2975517433,0.0
5587,lucykaos,60505699,DonaldJTrumpJr,39344374,0.0
5588,lucykaos,60505699,DiamondandSilk,2908170952,0.0
5589,lucykaos,60505699,DanScavino,620571475,0.0
5590,lucykaos,60505699,CNNSotu,17112878,0.0
5591,lucycol,141004518,washingtonpost,2467791,0.0
5592,lucycol,141004518,thehill,1917731,0.0
5593,lucycol,141004518,marklevinshow,38495835,0.0
5594,lucycol,141004518,PressSec,1349170292564905988,0.0
5595,lucycol,141004518,BrianKarem,21001599,0.0
5596,lucy1997_2011,1613976812,JoeBiden,939091,0.0
5597,lucmatte9,2374469136,CNNPolitics,13850422,0.0
5598,lucykaos,60505699,SidneyPowell1,586707638,0.0
5599,lucykaos,60505699,StevenTDennis,46557945,0.0
5600,lucykaos,60505699,TeamTrump,729676086632656900,0.0
5601,lucykaos,60505699,abigailcfrye,2251103190,0.0
5602,lulaeducate,758747329767714819,KevinMKruse,3060489838,0.0
5603,luk_roble,910745978,DineshDSouza,91882544,0.0
5604,luizlemuz,253316481,GOPChairwoman,2353605901,0.0
5605,luisleonelleon,409014939,SenTedCruz,1074480192,0.0
5606,luis_sayeg,120952334,leiatheinvestor,1093929745669152768,0.0
5607,luigislogic,51484206,seanhannity,41634520,0.0
5608,luigislogic,51484206,VP,803694179079458816,0.0
5609,luigislogic,51484206,RepDanBishop,1176522535531360257,0.0
5610,luigislogic,51484206,PeteButtigieg,226222147,0.0
5611,luigislogic,51484206,HouseGOP,15207668,0.0
5612,luigislogic,51484206,Doggomuffin1,1344836036317360128,0.0
5613,lugnut1320,75025429,MichaelCoudrey,264501955,0.0
5614,luenebergc,1325401992089509888,schindera,574595445,0.0
5615,lucysatane,1226994518366412800,JoeBiden,939091,0.0
5616,lucylegris,831635694,EricTrump,39349894,0.0
5617,lucykaos,60505699,robzen12,538542758,0.0
5618,lucykaos,60505699,parscale,17685258,0.0
5619,lucykaos,60505699,mcf1218101001,59651331,0.0
5620,lucykaos,60505699,marklevinshow,38495835,0.0
5621,lucykaos,60505699,ksorbs,33608041,0.0
5622,lucykaos,60505699,jriegel_2,949323028885843968,0.0
5623,lucykaos,60505699,joywood84211580,1239589039155679232,0.0
5624,lucykaos,60505699,jbinnall,149681153,0.0
5625,lucykaos,60505699,jaketapper,14529929,0.0
5626,lucykaos,60505699,dbongino,232901331,0.0
5627,luckypeanut,15794515,timjhogan,221298491,0.0
5628,luckyjonesss,589357694,kevindandy1,534903573,0.0
5629,luckyjonesss,589357694,johncardillo,27995424,0.0
5630,ltd765,373457904,bonniemar,37928528,0.0
5631,ltd765,373457904,TheRickyDavila,341190477,0.0
5632,ltd765,373457904,ThePlumLineGS,20508720,0.0
5633,ltd765,373457904,TheJusticeDept,73181712,0.0
5634,ltd765,373457904,SusanKBradford,2739446098,0.0
5635,ltd765,373457904,StCyrlyMe2,22066415,0.0
5636,ltd765,373457904,RepRaskin,806906355214852096,0.0
5637,ltd765,373457904,RawStory,16041234,0.0
5638,ltd765,373457904,PwrChip,535563233,0.0
5639,ltd765,373457904,POTUS,1349149096909668363,0.0
5640,ltd765,373457904,Numbers28,21952044,0.0
5641,ltd765,373457904,MzCheng363,864974934161858560,0.0
5642,ltd765,373457904,MikeJoPro,846814508077256706,0.0
5643,ltd765,373457904,MaryLTrump,1045110787,0.0
5644,ltd765,373457904,MadelyneRants,400089636,0.0
5645,ltd765,373457904,JoeBiden,939091,0.0
5646,ltd765,373457904,JamesMArcher,96894306,0.0
5647,ltd765,373457904,ItsBW,2479243008,0.0
5648,ltd765,373457904,Ireland0828,498167911,0.0
5649,ltd765,373457904,Harleysdad4,977716778460528640,0.0
5650,ltd765,373457904,GuelfiJohn,967186862904311808,0.0
5651,ltd765,373457904,Goss30Goss,2869858477,0.0
5652,ltd765,373457904,EdHull8,888650520,0.0
5653,ltd765,373457904,DonnaJo1002,247005826,0.0
5654,ltd765,373457904,DearAuntCrabby,1216789842,0.0
5655,ltd765,373457904,CupofJoeintheD2,1011952996907962369,0.0
5656,ltd765,373457904,Vrimja,956436501692321793,0.0
5657,ltd765,373457904,carm2158,244104169,0.0
5658,luckyintheland,71763135,fidaazaanin,107774746,0.0
5659,ltd765,373457904,ccbovee,4664416519,0.0
5660,luckygigi5,24874084,GovRonDeSantis,1058807868,0.0
5661,lucky_allycat,75440395,ccowboy723,1403512851776655360,0.0
5662,lucidprimate,1143579212646944775,tre258090,51265778,0.0
5663,lucidprimate,1143579212646944775,hesswesley,24567420,0.0
5664,lucidprimate,1143579212646944775,TrahernCrews,2961206591,0.0
5665,lucidprimate,1143579212646944775,GreenPartyMN,459555953,0.0
5666,lucidprimate,1143579212646944775,EricRohrs,15967000,0.0
5667,lucidprimate,1143579212646944775,Danada54,941849314976034816,0.0
5668,lucidprimate,1143579212646944775,DNC,722793491059769344,0.0
5669,lucidprimate,1143579212646944775,Catherinetheno1,1098972968120508416,0.0
5670,ltrujillo8,130695875,JoeBiden,939091,0.0
5671,ltdickdowling,1341794297641885699,signpost365,3000678051,0.0
5672,ltdickdowling,1341794297641885699,PressSec,1349170292564905988,0.0
5673,ltd765,373457904,somegal446,2606312398,0.0
5674,ltd765,373457904,rogreen1,31104911,0.0
5675,ltd765,373457904,motherspirit73,852339208899448832,0.0
5676,ltd765,373457904,mmpadellan,1640929196,0.0
5677,ltd765,373457904,maassp,72763332,0.0
5678,ltd765,373457904,lisaarbogrant,35129324,0.0
5679,ltd765,373457904,harrisonjaime,73754019,0.0
5680,ltd765,373457904,grandmabarbiep1,939087551549267969,0.0
5681,ltd765,373457904,garybartanus,2906847960,0.0
5682,ltd765,373457904,eliehonig,248429222,0.0
5683,ltd765,373457904,davidstevens111,3229308795,0.0
5684,ltd765,373457904,covie_93,2768271223,0.0
5685,lotus_of_honor,1269537203950170113,Sept11Memorial,19258235,0.0
5686,lotus_of_honor,1269537203950170113,DHSgov,15647676,0.0
5687,mrinbetween4,1195521576726347776,POTUS,1349149096909668363,0.0
5688,londoncomment,489369727,mehdirhasan,130557513,0.0
5689,lonestarnbr82,1300984691126947842,JoeBiden,939091,0.0
5690,lonely845,351304290,realDonaldTrump,25073877,0.0
5691,lonely845,351304290,CNN,759251,0.0
5692,londonmzfitz,263143271,gsrescueelite,985572746,0.0
5693,londonmzfitz,263143271,Quentin4CP,1195661526830604288,0.0
5694,londonmzfitz,263143271,PenFarthing,312504426,0.0
5695,londonmzfitz,263143271,BorisJohnson,3131144855,0.0
5696,londonmzfitz,263143271,BWallaceMP,143405324,0.0
5697,londonmond,305179746,realDonaldTrump,25073877,0.0
5698,londonmond,305179746,itsjuanlove,17872950,0.0
5699,londoncomment,489369727,theintercept,2329066872,0.0
5700,londoncomment,489369727,paulafr68963440,963465855538524162,0.0
5701,londoncomment,489369727,JoeBiden,939091,0.0
5702,lorainebuff,800499314,jessicadean,18798158,0.0
5703,londoncomment,489369727,Iromg,207739658,0.0
5704,londoncomment,489369727,GBNEWS,1339166129110065152,0.0
5705,lolitax1,255319397,ddale8,225265639,0.0
5706,lolac29231110,1153814628692107264,mmpadellan,1640929196,0.0
5707,lolac29231110,1153814628692107264,ShimonPro,65277959,0.0
5708,lolac29231110,1153814628692107264,Scout_Finch,14364337,0.0
5709,lolac29231110,1153814628692107264,JoyAnnReid,49698134,0.0
5710,lolac29231110,1153814628692107264,EricTrump,39349894,0.0
5711,loismariejones2,1132852107978117121,svdate,807975026,0.0
5712,loismariejones2,1132852107978117121,gtconway3d,471677441,0.0
5713,loismariejones2,1132852107978117121,SlydeJj,1257995564152770561,0.0
5714,loismariejones2,1132852107978117121,HKrassenstein,963790885937995777,0.0
5715,longbroscomedy,1585960580,CharlesPPierce,121489431,0.0
5716,longbroscomedy,1585960580,JenniferMayer,18596722,0.0
5717,longbroscomedy,1585960580,briebriejoy,1332630685,0.0
5718,longbroscomedy,1585960580,inquirerdotnet,15448383,0.0
5719,loosepinz,1007568727,gastropoda,15853490,0.0
5720,lonniesaintpaul,1206258916222472193,JoeBiden,939091,0.0
5721,longmangill,1963796870,hrw,14700316,0.0
5722,longmangill,1963796870,_sayema,1136996138,0.0
5723,longmangill,1963796870,USCIRF,37671177,0.0
5724,longmangill,1963796870,UNHumanRights,69231187,0.0
5725,longmangill,1963796870,UN,14159148,0.0
5726,longmangill,1963796870,TIME,14293310,0.0
5727,longmangill,1963796870,SatyaHindi,1035107587006648320,0.0
5728,longmangill,1963796870,PypAyurved,708148004797030401,0.0
5729,longmangill,1963796870,MahuaMoitra,426431202,0.0
5730,longmangill,1963796870,IAMCouncil,152630167,0.0
5731,longmangill,1963796870,Himansh05327567,1257478875006644224,0.0
5732,longmangill,1963796870,Amnspeaks,4690985474,0.0
5733,longisland82,903874878868262912,KamalaHarris,30354991,0.0
5734,longin4reagan,534091198,elisa1121,166414119,0.0
5735,longin4reagan,534091198,aubrey_huff,2410068528,0.0
5736,longin4reagan,534091198,SidneyPowell1,586707638,0.0
5737,longin4reagan,534091198,PinonPost,1234906546406076417,0.0
5738,longin4reagan,534091198,KMartens10,1305668353315549184,0.0
5739,longin4reagan,534091198,ElisaforNM,1163626102390231043,0.0
5740,longdonglocal8,3052928028,GrahamAllen_1,832978972602429440,0.0
5741,longbroscomedy,1585960580,ninaturner,188793260,0.0
5742,longbroscomedy,1585960580,matthewstoller,2030711,0.0
5743,longbroscomedy,1585960580,jeremyscahill,23839835,0.0
5744,logicalnotes,1160237171963572224,ABC,28785486,0.0
5745,lodge20201,1343578692941991936,nypost,17469289,0.0
5746,lodge20201,1343578692941991936,WSJ,3108351,0.0
5747,lobsterstyle,383506589,NBCNews,14173315,0.0
5748,lobsterstyle,383506589,JMilesColeman,92985745,0.0
5749,lobsterstyle,383506589,FoxBusiness,56413858,0.0
5750,lobsterstyle,383506589,ForecasterEnten,138141495,0.0
5751,lobsterstyle,383506589,EmersonPolling,978782184,0.0
5752,lobsterstyle,383506589,DrJasonJohnson,50669520,0.0
5753,lobsterstyle,383506589,DecisionDeskHQ,918169628,0.0
5754,lobsterstyle,383506589,DataProgress,957024441338417154,0.0
5755,lobsterstyle,383506589,Capitol_Weekly,188760481,0.0
5756,lobsterstyle,383506589,CGasparino,68739089,0.0
5757,lobsterstyle,383506589,BernieSanders,216776631,0.0
5758,lobsterstyle,383506589,BarackObama,813286,0.0
5759,lobsterstyle,383506589,8NewsNow,15593696,0.0
5760,lobsterstyle,383506589,7News,16558796,0.0
5761,lnwyd,720256926349570049,waltshaub,830908366377611266,0.0
5762,lnwyd,720256926349570049,nytimes,807095,0.0
5763,lnwyd,720256926349570049,imillhiser,26165922,0.0
5764,lnwyd,720256926349570049,ddale8,225265639,0.0
5765,lnsmithee,15724860,timkaine,172858784,0.0
5766,lnsmithee,15724860,stillgray,16106584,0.0
5767,lnsmithee,15724860,RadioFreeTom,459872442,0.0
5768,lnsmithee,15724860,LivePDDave1,1009560837734846464,0.0
5769,lnsmithee,15724860,JoeBiden,939091,0.0
5770,lnsmithee,15724860,JRubinBlogger,218975278,0.0
5771,lnsmithee,15724860,GeenaJagger,18026638,0.0
5772,lnsmithee,15724860,ChrisMurphyCT,150078976,0.0
5773,lobsterstyle,383506589,JoeBiden,939091,0.0
5774,lobsterstyle,383506589,PatrickRuffini,1050111,0.0
5775,lodge20201,1343578692941991936,SenJohnKennedy,816683274076614656,0.0
5776,lobsterstyle,383506589,PeterHamby,5336752,0.0
5777,lodge20201,1343578692941991936,RNCResearch,55329156,0.0
5778,lodge20201,1343578692941991936,JamesRosenTV,48029066,0.0
5779,lodge20201,1343578692941991936,ChadGilmartinCA,938758536938557440,0.0
5780,lockwoodjr1,3007258639,joelockhart,101816065,0.0
5781,lockwoodjr1,3007258639,annie5133,105914164,0.0
5782,lobsterstyle,383506589,surveyusa,16906141,0.0
5783,lobsterstyle,383506589,spectatorindex,1626294277,0.0
5784,lobsterstyle,383506589,senrobportman,18915145,0.0
5785,lobsterstyle,383506589,mattyglesias,15446531,0.0
5786,lobsterstyle,383506589,maristpoll,18122308,0.0
5787,lobsterstyle,383506589,marcushjohnson,23031094,0.0
5788,lobsterstyle,383506589,jhkersting,1076508344012156930,0.0
5789,lobsterstyle,383506589,jeneps,45399148,0.0
5790,lobsterstyle,383506589,jbview,97370449,0.0
5791,lobsterstyle,383506589,ianbremmer,60783724,0.0
5792,lobsterstyle,383506589,fluff_weather,756936660349181952,0.0
5793,lobsterstyle,383506589,davidsirota,14855994,0.0
5794,lobsterstyle,383506589,YouGovUS,1262803204804354048,0.0
5795,lobsterstyle,383506589,USCPrice,89544886,0.0
5796,lobsterstyle,383506589,TrackerDebate,1135270672735903746,0.0
5797,lobsterstyle,383506589,TomSteyer,949934436,0.0
5798,lobsterstyle,383506589,TimAlberta,184860130,0.0
5799,lobsterstyle,383506589,ThomTillis,22195441,0.0
5800,lobsterstyle,383506589,SethAbramson,3223426134,0.0
5801,lobsterstyle,383506589,RachelBitecofer,764187379,0.0
5802,lorainebuff,800499314,JoeBiden,939091,0.0
5803,lorainebuff,800499314,kenklippenstein,1634248890,0.0
5804,lotus_of_honor,1269537203950170113,CBP,16613128,0.0
5805,lorirennie,1353276129516220416,The_FJC,2972870754,0.0
5806,lorirennie,1353276129516220416,mlramsdale_law,825772057053057025,0.0
5807,lorirennie,1353276129516220416,michael_hardoin,913955426,0.0
5808,lorirennie,1353276129516220416,mastu52,191967950,0.0
5809,lorirennie,1353276129516220416,madlinbmek,588529096,0.0
5810,lorirennie,1353276129516220416,lewiskk71,1367627495055511552,0.0
5811,lorirennie,1353276129516220416,hshLauraJ,1103864757738598400,0.0
5812,lorirennie,1353276129516220416,geotchr,64539567,0.0
5813,lorirennie,1353276129516220416,dwmzmm,2895118489,0.0
5814,lorirennie,1353276129516220416,carimeli,43797101,0.0
5815,lorirennie,1353276129516220416,aspen7581,814216961852850176,0.0
5816,lorirennie,1353276129516220416,acdan90,2851046650,0.0
5817,lorirennie,1353276129516220416,VP,803694179079458816,0.0
5818,lorirennie,1353276129516220416,Th3MadK1NG,1360332076201897984,0.0
5819,lorainebuff,800499314,thestate,12831882,0.0
5820,lorirennie,1353276129516220416,TCInDallas,1321623829739962368,0.0
5821,lorirennie,1353276129516220416,StoneZoda,1018183173388161025,0.0
5822,lorirennie,1353276129516220416,SpeakerPelosi,15764644,0.0
5823,lorirennie,1353276129516220416,SlayerWolf11,1419465758912954368,0.0
5824,lorirennie,1353276129516220416,SkooterMom,49547787,0.0
5825,lorirennie,1353276129516220416,RBReich,148529707,0.0
5826,lorirennie,1353276129516220416,R3c0nf1g3r3d,615462385,0.0
5827,lorirennie,1353276129516220416,PlanetTyrus,221514083,0.0
5828,lorirennie,1353276129516220416,NATO,83795099,0.0
5829,lorirennie,1353276129516220416,MotherFoulker,1521605933306204160,0.0
5830,lorirennie,1353276129516220416,MikeKBerg,329866616,0.0
5831,lorirennie,1353276129516220416,MailOnline,15438913,0.0
5832,lorirennie,1353276129516220416,msunitedam,137368949,0.0
5833,lorirennie,1353276129516220416,nikkiMerica,1428338405298081792,0.0
5834,lorirennie,1353276129516220416,pv70264705,1233611833736486912,0.0
5835,lorirennie,1353276129516220416,sf_jen,14476425,0.0
5836,lotteryban,1349014161490120706,CNN,759251,0.0
5837,lostlilsputnik,3027488907,JulianCastro,19682187,0.0
5838,lostlilsputnik,3027488907,AmziQureshi,585139765,0.0
5839,lostintheridges,727316844739198976,DonaldJTrumpJr,39344374,0.0
5840,losthitchhiker,776473876100358144,billmaher,19697415,0.0
5841,losthitchhiker,776473876100358144,TeaPainUSA,2421067430,0.0
5842,lostfaithinhum1,1264322676937707532,bourgeoisalien,2396910715,0.0
5843,lostfaithinhum1,1264322676937707532,TeamPibble,1266714262883512321,0.0
5844,lostfaithinhum1,1264322676937707532,SocialistMMA,419849905,0.0
5845,lostfaithinhum1,1264322676937707532,FBI,17629860,0.0
5846,lostfaithinhum1,1264322676937707532,DougSloan,114549551,0.0
5847,lostdiva,22869375,krystalball,21862217,0.0
5848,lost_in_georgia,20213883,SAQ102,53468633,0.0
5849,lost_in_georgia,20213883,Jim_Jordan,18166778,0.0
5850,losivad,70283054,realTuckFrumper,55060090,0.0
5851,loscharruas,93881144,vailkoyo,62389547,0.0
5852,loscharruas,93881144,lyta_gold,243887401,0.0
5853,loscharruas,93881144,davideoks,745357190656049156,0.0
5854,loscharruas,93881144,Vanessa_ABee,1654179943,0.0
5855,loriwms,18791126,jonfavs,130496027,0.0
5856,loriwms,18791126,Woodyman502,2411340332,0.0
5857,lorirus12755253,1255576855622684672,realDonaldTrump,25073877,0.0
5858,lorirus12755253,1255576855622684672,justinamash,233842454,0.0
